image_names,typ,xmin,xmax,ymin,ymax

singaporejan-21-2017-flying-dji-260nw-560691373.jpg,Dron,27,102,140,203

singaporejan-21-2017-flying-dji-260nw-560694322.jpg,Dron,73,290,53,181

skadovsk-ukraine-june-15-2018-260nw-1121976152.jpg,Dron,17,349,13,230

smolian-bulgaria-october-15-2015-260nw-342931796.jpg,Dron,180,248,107,143

sodertalje-sweden-february-4-2018-260nw-1017042718.jpg,Dron,67,308,19,220

sofia-bulgaria-april-17-2016-260nw-418507690.jpg,Dron,27,379,40,215

sofia-bulgaria-july-03-2015image-260nw-308627849.jpg,Dron,137,362,34,171

sofia-bulgaria-july-03-2015image-260nw-308627855.jpg,Dron,141,358,50,174

sofia-bulgaria-july-03-2015image-260nw-308627858.jpg,Dron,174,354,52,167

sofia-bulgaria-july-03-2015image-260nw-308627861.jpg,Dron,1,201,23,172

sofia-bulgaria-june-22-2015-260nw-308593724.jpg,Dron,42,175,80,154

spark-dji-drone-260nw-1120419515.jpg,Dron,40,366,9,186

st-petersburg-russia-july-18-260nw-344454665.jpg,Dron,68,128,155,200

st-petersburg-russia-july-18-260nw-344454674.jpg,Dron,30,153,128,252

st-petersburg-russia-july-18-260nw-344454695.jpg,Dron,166,286,21,87

st-petersburg-russia-july-18-260nw-344454701.jpg,Dron,84,306,0,138

st-petersburg-russia-july-18-260nw-344454704.jpg,Dron,65,226,33,128

st-petersburg-russia-july-18-260nw-344454707.jpg,Dron,98,258,0,112

st-petersburg-russia-july-18-260nw-344454710.jpg,Dron,143,284,54,125

st-petersburg-russia-june-4-260nw-455414806.jpg,Dron,59,149,36,109

st-petersburg-russia-june-4-260nw-455414845.jpg,Dron,43,138,28,117

st-petersburg-russia-june-4-260nw-455414860.jpg,Dron,156,198,92,133

st-petersburg-russia-may-4-260nw-433413211.jpg,Dron,53,331,13,247

st-petersburg-russia-may-4-260nw-433413229.jpg,Dron,178,266,90,152

st-petersburg-russia-may-4-260nw-433413271.jpg,Dron,207,321,56,141

st-petersburg-russia-may-4-260nw-433966006.jpg,Dron,79,192,48,141

st-petersburg-russia-may-4-260nw-434189233.jpg,Dron,208,302,69,148

st-petersburg-russia-may-4-260nw-434189248.jpg,Dron,64,368,45,250

st-petersburg-russia-may-4-260nw-434189254.jpg,Dron,42,325,3,256

st-petersburg-russia-may-4-260nw-434189266.jpg,Dron,109,287,53,206

st-petersburg-russia-may-4-260nw-436701535.jpg,Dron,7,358,10,209

st-petersburg-russia-may-4-260nw-456319843.jpg,Dron,74,323,10,257

st-petersburg-russia-may-4-260nw-456319846.jpg,Dron,69,289,20,205

st-petersburg-russia-may-4-260nw-463887596.jpg,Dron,38,385,39,255

st-petersburg-russia-may-4-260nw-463887611.jpg,Dron,129,382,74,226

st-petersburg-russia-may-4-260nw-463887635.jpg,Dron,113,360,104,254

stlouis-missouri-august-24th-editorial-260nw-309465869.jpg,Dron,182,283,79,142

stlouis-missouri-august-24th-editorial-260nw-309465872.jpg,Dron,114,191,38,79

stlouis-missouri-august-24th-editorial-260nw-309465875.jpg,Dron,212,292,203,253

stlouis-missouri-august-24th-editorial-260nw-309465875.jpg,Dron,50,170,40,110

stlouis-missouri-august-24th-editorial-260nw-309465878.jpg,Dron,137,222,59,106

stlouis-missouri-august-24th-editorial-260nw-309465881.jpg,Dron,178,243,117,148

stlouis-missouri-august-24th-editorial-260nw-309465893.jpg,Dron,229,287,187,225

stlouis-missouri-august-24th-editorial-260nw-309465893.jpg,Dron,252,350,75,125

stlouis-missouri-august-24th-editorial-260nw-309465911.jpg,Dron,156,273,107,155

stlouis-missouri-august-24th-editorial-260nw-309465923.jpg,Dron,158,326,31,144

stlouis-missouri-august-24th-editorial-260nw-309465941.jpg,Dron,96,199,41,103

stlouis-missouri-august-24th-editorial-260nw-309465941.jpg,Dron,233,297,170,220

stlouis-missouri-august-24th-editorial-260nw-309465947.jpg,Dron,84,201,37,101

stlouis-missouri-august-24th-editorial-260nw-309465947.jpg,Dron,253,320,180,230

stlouis-missouri-december19-editorial-photo-260nw-239359429.jpg,Dron,130,253,91,147

stlouis-missouri-december19-editorial-photo-260nw-239359483.jpg,Dron,52,248,53,133

stlouis-missouri-december19-editorial-photo-260nw-239359492.jpg,Dron,157,255,105,151

stlouis-missouri-december19-editorial-photo-260nw-239359504.jpg,Dron,162,226,92,152

stlouis-missouri-december19-editorial-photo-260nw-239359519.jpg,Dron,143,324,69,162

stlouis-missouri-december19-editorial-photo-260nw-239359576.jpg,Dron,131,220,78,147

stlouis-missouri-december19-editorial-photo-260nw-239359582.jpg,Dron,136,246,83,153

stlouis-missouri-december19-editorial-photo-260nw-239359597.jpg,Dron,202,354,94,183

stlouis-missouri-december19-editorial-photo-260nw-239359606.jpg,Dron,140,293,67,157

stlouis-missouri-december19-editorial-photo-260nw-239359612.jpg,Dron,126,268,90,148

straszyn-poland-october-20-2015-260nw-335658002.jpg,Dron,94,320,47,198

straszyn-poland-october-20-2015-260nw-335658026.jpg,Dron,100,325,48,177

sugarloaf-mountain-md-may-20-260nw-1099335164.jpg,Dron,15,152,55,181

sundal-norway-june-17-2017-260nw-665411410.jpg,Dron,120,258,46,138

sundal-norway-june-17-2017-260nw-665609923.jpg,Dron,149,285,57,164

sunnyvale-ca-usa-june-17-260nw-685367008.jpg,Dron,20,157,76,184

sunnyvale-ca-usa-june-17-260nw-685367266.jpg,Dron,97,290,83,223

surattanee-thailand-sep-11-2015-260nw-468559256.jpg,Dron,76,237,96,173

surattanee-thailand-sep-11-2015-260nw-468559259.jpg,Dron,120,305,120,201

surattanee-thailand-sep-11-2015-260nw-468559262.jpg,Dron,97,253,68,181

surattanee-thailand-sep-11-2015-260nw-468581993.jpg,Dron,83,222,111,172

surattanee-thailand-sep-11-2015-260nw-469724219.jpg,Dron,100,245,116,184

surattanee-thailand-sep-11-2015-260nw-470595896.jpg,Dron,99,311,44,139

surattanee-thailand-sep-11-2015-260nw-473253313.jpg,Dron,77,252,115,200

swindon-uk-april-21-2016-260nw-625069223.jpg,Dron,35,334,35,222

swindon-uk-july-9-2017-260nw-674719612.jpg,Dron,5,430,8,249

swindon-uk-july-9-2017-260nw-674744638.jpg,Dron,127,415,26,225

sydney-australia-may-11-2017-260nw-667800325.jpg,Dron,54,333,114,192

tak-thailand-nov-21-2015-260nw-346769810.jpg,Dron,83,169,42,110

tallinn-estonia-march-14-2016-260nw-392135200.jpg,Dron,5,376,11,223

telaviv-israel-april-3-2018-260nw-1064470913.jpg,Dron,112,277,69,220

telaviv-israel-april-3-2018-260nw-1064470913.jpg,Dron,1,95,40,160

telaviv-israel-april-3-2018-260nw-1064470916.jpg,Dron,140,353,19,173

telaviv-israel-april-3-2018-260nw-1064470916.jpg,Dron,355,473,42,208

telaviv-israel-april-3-2018-260nw-1064470919.jpg,Dron,46,324,10,256

tenerife-spain-13022017-drone-dji-260nw-578581402.jpg,Dron,62,187,58,132

tenerife-spain-13022017-drone-dji-260nw-578581414.jpg,Dron,225,284,50,106

tenerife-spain-13022017-drone-dji-260nw-579386104.jpg,Dron,104,276,69,180

tenerife-spain-13022017-drone-dji-260nw-580004959.jpg,Dron,217,297,65,108

tenerife-spain-13022017-drone-dji-260nw-580004992.jpg,Dron,186,303,53,131

tenerife-spain-13022017-man-remote-260nw-579386086.jpg,Dron,152,272,55,135

tenerife-spain-13022017-man-remote-260nw-579386116.jpg,Dron,172,296,45,113

tenerife-spain-13022017-man-remout-260nw-578581357.jpg,Dron,20,67,43,76

thailand-august-23-2017-dji-260nw-684692635.jpg,Dron,105,309,29,174

thailand-bangkok-30-march-2017-260nw-611082710.jpg,Dron,15,366,92,202

thailand-bangkok-30-march-2017-260nw-611082734.jpg,Dron,29,365,96,188

thailand-chang-island-15-april-260nw-623367041.jpg,Dron,161,296,76,159

thailand-july-17-2018-dji-260nw-1141700834.jpg,Dron,29,325,66,200

thailand-july-17-2018-dji-260nw-1141701242.jpg,Dron,86,298,84,198

thailand-july-17-2018-dji-260nw-1141708832.jpg,Dron,53,321,71,207

thailand-july-17-2018-dji-260nw-1141709540.jpg,Dron,46,336,110,229

thailand-july-17-2018-dji-260nw-1141709972.jpg,Dron,109,298,54,203

thailand-july-17-2018-dji-260nw-1141710734.jpg,Dron,73,359,66,247

thailand-july-17-2018-dji-260nw-1141711196.jpg,Dron,67,317,45,202

thailand-july-17-2018-dji-260nw-1141711481.jpg,Dron,130,256,63,166

thailand-july-17-2018-dji-260nw-1141712237.jpg,Dron,121,257,73,169

thailand-july-17-2018-dji-260nw-1141712912.jpg,Dron,21,323,77,229

thailand-lampang-august-10-2017-260nw-716104897.jpg,Dron,128,363,36,223

thailand-lop-buri-18-june-260nw-663452788.jpg,Dron,89,245,82,165

thailand-lop-buri-18-june-260nw-663452800.jpg,Dron,85,241,98,158

thailand-lop-buri-18-june-260nw-663452803.jpg,Dron,99,255,98,168

thailand-lop-buri-18-june-260nw-664057384.jpg,Dron,61,313,39,244

thailand-lop-buri-18-june-260nw-664057393.jpg,Dron,99,301,39,194

thailand-lop-buri-18-june-260nw-664057405.jpg,Dron,107,258,83,146

thailand-lop-buri-18-june-260nw-664057417.jpg,Dron,86,234,94,160

thailandlopburi11jun2017-dji-mavic-pro-drone-260nw-657853369.jpg,Dron,96,328,72,176

thailandlopburi11jun2017-dji-mavic-pro-drone-260nw-657853375.jpg,Dron,82,296,52,177

thailandlopburi19november2017-dji-mavic-pro-drone-260nw-757941385.jpg,Dron,93,328,104,164

thailandlopburi19november2017-dji-mavic-pro-drone-260nw-757941481.jpg,Dron,131,256,100,143

thessaloniki-greece-august-2-2017-260nw-705681919.jpg,Dron,17,368,78,174

thessaloniki-greece-august-2-2017-260nw-705681943.jpg,Dron,45,375,66,187

thessaloniki-greece-august-2-2017-260nw-705681958.jpg,Dron,20,384,37,188

thessaloniki-greece-august-2-2017-260nw-705681973.jpg,Dron,12,381,64,185

thessaloniki-greece-october-4-2015-260nw-467252654.jpg,Dron,21,372,47,246

thessaloniki-greece-october-4-2015-260nw-467252657.jpg,Dron,23,358,17,262

this-view-drone-over-beach-260nw-269595962.jpg,Dron,124,249,76,188

torino-italy-march-09-2018-260nw-1043086450.jpg,Dron,68,319,14,228

torino-italy-march-09-2018-260nw-1043086459.jpg,Dron,7,356,13,177

toronto-canada-february-17-2017-260nw-581749849.jpg,Dron,0,390,38,259

toronto-canada-february-17-2017-260nw-581749852.jpg,Dron,41,441,0,254

toronto-canada-february-17-2017-260nw-581749855.jpg,Dron,2,390,35,241

toronto-canada-february-17-2017-260nw-581749954.jpg,Dron,120,369,70,248

toronto-canada-february-17-2017-260nw-581749969.jpg,Dron,121,494,49,248

toronto-canada-february-17-2017-260nw-582237502.jpg,Dron,103,369,83,250

toronto-canada-february-17-2017-260nw-582238681.jpg,Dron,53,434,4,256

toronto-canada-february-17-2017-260nw-582238741.jpg,Dron,0,173,103,259

toronto-canada-february-17-2017-260nw-582238822.jpg,Dron,1,390,0,261

toronto-canada-february-17-2017-260nw-582748372.jpg,Dron,97,375,54,228

toronto-canada-february-17-2017-260nw-582748378.jpg,Dron,35,332,46,266

toronto-canada-february-17-2017-260nw-582748381.jpg,Dron,18,370,49,250

toronto-canada-february-17-2017-260nw-583138678.jpg,Dron,110,466,12,271

toronto-canada-february-17-2017-260nw-583138681.jpg,Dron,100,378,35,256

toronto-canada-february-17-2017-260nw-583138687.jpg,Dron,11,390,27,267

toronto-canada-february-17-2017-260nw-584082076.jpg,Dron,26,506,1,252

tuaran-sabahmalaysianov-262017-drone-dji-260nw-763582045.jpg,Dron,6,190,43,213

tuaran-sabahmalaysianov-262017-drone-dji-260nw-763582060.jpg,Dron,0,181,30,220

tuaran-sabahmalaysianov-262017-drone-dji-260nw-763582063.jpg,Dron,7,195,22,196

tuaran-sabahmalaysianov-262017-drone-dji-260nw-763582075.jpg,Dron,6,195,35,211

tuaran-sabahmalaysianov-262017-drone-dji-260nw-763582078.jpg,Dron,0,195,36,187

tuaran-sabahmalaysianov-262017-drone-dji-260nw-763582090.jpg,Dron,3,195,34,197

tuaran-sabahmalaysianov-262017-drone-dji-260nw-763582093.jpg,Dron,10,192,50,219

tuaran-sabahmalaysianov-262017-drone-dji-260nw-763582099.jpg,Dron,6,195,16,197

tullgarn-sweden-may-6-2018-260nw-1119011186.jpg,Dron,96,323,37,203

tullgarn-sweden-may-6-2018-260nw-1119011558.jpg,Dron,85,324,58,173

turin-italy-march-8-2018-260nw-1041470047.jpg,Dron,229,308,28,49

tyumen-russia-april-23-2016-260nw-420645586.jpg,Dron,34,380,7,184

tyumen-russia-april-23-2016-260nw-420645595.jpg,Dron,20,366,6,232

tyumen-russia-april-23-2016-260nw-420645598.jpg,Dron,92,223,73,177

tyumen-russia-april-23-2016-260nw-420645607.jpg,Dron,39,224,22,143

tyumen-russia-april-23-2016-260nw-420645619.jpg,Dron,53,306,24,209

tyumen-russia-april-23-2016-260nw-420645622.jpg,Dron,6,300,16,230

tyumen-russia-april-23-2016-260nw-420645628.jpg,Dron,9,299,22,208

tyumen-russia-april-23-2016-260nw-420645640.jpg,Dron,28,378,23,199

tyumen-russia-july-23-2017drone-260nw-682654117.jpg,Dron,85,148,79,124

tyumen-russia-july-23-2017drone-260nw-682654126.jpg,Dron,106,164,145,191

tyumen-russia-july-23-2017drone-260nw-682654138.jpg,Dron,212,281,148,183

uav-drone-copter-flying-digital-260nw-527768593.jpg,Dron,97,190,73,114

ubud-bali-circa-february-2017-260nw-581767927.jpg,Dron,90,132,77,102

ubud-bali-circa-february-2017-260nw-581767933.jpg,Dron,92,128,70,91

ubud-bali-circa-february-2017-260nw-581767936.jpg,Dron,95,129,73,99

ubud-bali-circa-february-2017-260nw-581767942.jpg,Dron,19,221,122,209

ubud-bali-circa-february-2017-260nw-581767948.jpg,Dron,23,224,114,232

ubud-bali-circa-february-2017-260nw-581767957.jpg,Dron,33,228,106,215

udon-thani-thailand-august-16-260nw-343985606.jpg,Dron,134,247,89,160

udon-thani-thailand-may-18-260nw-426866146.jpg,Dron,7,138,109,199

udon-thani-thailand-may-18-260nw-426867229.jpg,Dron,208,324,98,196

udon-thani-thailand-may-18-260nw-427857772.jpg,Dron,79,226,88,169

udon-thani-thailand-may-18-260nw-453846613.jpg,Dron,191,297,85,168

udon-thani-thailand-may-18-260nw-464597792.jpg,Dron,196,333,94,200

udon-thani-thailand-may-18-260nw-668130478.jpg,Dron,187,281,96,169

udon-thani-thailand-may-18-260nw-791041909.jpg,Dron,17,177,86,184

udon-thani-thailand-may-18-260nw-791041912.jpg,Dron,164,330,98,216

udonthani-thailand-august-14-2016-260nw-470091731.jpg,Dron,74,309,74,209

udonthani-thailand-august-14-2016-260nw-470091734.jpg,Dron,32,261,117,213

udonthani-thailand-august-14-2016-260nw-470091737.jpg,Dron,86,311,77,198

udonthani-thailand-december-11-2015-260nw-351283925.jpg,Dron,127,254,75,176

udonthani-thailand-december-11-2015-260nw-351283928.jpg,Dron,105,266,73,172

udonthani-thailand-december-11-2015-260nw-351283931.jpg,Dron,149,237,97,165

udonthani-thailand-december-11-2015-260nw-351283934.jpg,Dron,93,293,81,210

udonthani-thailand-december-11-2015-260nw-371324626.jpg,Dron,140,250,47,114

udonthani-thailand-december-11-2015-260nw-371324629.jpg,Dron,64,198,73,192

udonthani-thailand-december-11-2015-260nw-371324632.jpg,Dron,138,249,104,172

udonthani-thailand-december-11-2015-260nw-371324635.jpg,Dron,81,278,68,223

udonthani-thailand-december-11-2015-260nw-371324662.jpg,Dron,53,125,65,112

udonthani-thailand-december-11-2015-260nw-371324668.jpg,Dron,116,258,117,198

udonthani-thailand-december-11-2015-260nw-371324686.jpg,Dron,51,143,63,134

udonthani-thailand-december-11-2015-260nw-371324692.jpg,Dron,117,253,103,175

udonthani-thailand-december-11-2015-260nw-371324707.jpg,Dron,65,116,74,113

udonthani-thailand-december-11-2015-260nw-371324710.jpg,Dron,148,248,96,164

udonthani-thailand-february-15-2017-260nw-582041161.jpg,Dron,168,236,106,154

udonthani-thailand-february-15-2017-260nw-582041176.jpg,Dron,172,222,102,147

udonthani-thailand-february-15-2017-260nw-582041197.jpg,Dron,169,225,97,152

udonthani-thailand-february-15-2017-260nw-582041203.jpg,Dron,160,223,102,151

udonthani-thailand-february-15-2017-260nw-582041215.jpg,Dron,156,239,104,149

udonthani-thailand-february-15-2017-260nw-582041221.jpg,Dron,139,253,95,163

udonthani-thailand-jan-31-2016-260nw-371387017.jpg,Dron,212,310,82,124

udonthani-thailand-january-18-2018-260nw-1006006834.jpg,Dron,142,246,88,166

udonthani-thailand-january-18-2018-260nw-1006006837.jpg,Dron,172,239,106,152

udonthani-thailand-january-18-2018-260nw-1006006840.jpg,Dron,154,234,98,172

udonthani-thailand-january-8-2017-260nw-573210988.jpg,Dron,116,171,113,146

udonthani-thailand-january-8-2017-260nw-573210997.jpg,Dron,67,110,96,130

udonthani-thailand-january-8-2017-260nw-573211009.jpg,Dron,122,230,96,139

udonthani-thailand-january-8-2017-260nw-573211021.jpg,Dron,144,208,106,139

udonthani-thailand-january-8-2017-260nw-573211030.jpg,Dron,148,231,93,137

udonthani-thailand-january-8-2017-260nw-573211033.jpg,Dron,111,180,80,121

udonthani-thailand-january-8-2017-260nw-573211048.jpg,Dron,117,166,55,85

udonthani-thailand-january-8-2017-260nw-573211057.jpg,Dron,64,121,75,109

udonthani-thailand-january-8-2017-260nw-573211066.jpg,Dron,136,235,95,165

udonthani-thailand-january-8-2017-260nw-573211075.jpg,Dron,222,266,77,98

udonthani-thailand-january-8-2017-260nw-573211081.jpg,Dron,223,280,82,114

udonthani-thailand-january-8-2017-260nw-573211090.jpg,Dron,78,156,101,157

udonthani-thailand-january-8-2017-260nw-573211099.jpg,Dron,34,74,77,106

udonthani-thailand-january-8-2017-260nw-573211159.jpg,Dron,92,168,87,140

udonthani-thailand-march-05-2016-260nw-387931180.jpg,Dron,96,304,103,231

udonthani-thailand-march-05-2016-260nw-387931192.jpg,Dron,78,319,82,192

udonthani-thailand-march-05-2016-260nw-387931198.jpg,Dron,99,296,84,192

udonthani-thailand-march-05-2016-260nw-387931201.jpg,Dron,84,293,101,208

udonthani-thailand-may-6-2016-260nw-422590789.jpg,Dron,71,184,71,128

udonthani-thailand-may-6-2016-260nw-422590795.jpg,Dron,218,310,73,136

udonthani-thailand-october-192015-flying-260nw-334423025.jpg,Dron,19,377,1,232

udonthani-thailand-october-192015-flying-260nw-334423034.jpg,Dron,100,344,66,242

udonthani-thailandmay-06-2016-drone-260nw-417484537.jpg,Dron,99,160,69,116

udonthani-thailandmay-06-2016-drone-260nw-417484549.jpg,Dron,165,353,78,169

udonthani-thailandmay-06-2016-drone-260nw-417484558.jpg,Dron,183,329,63,148

udonthani-thailandmay-06-2016-drone-260nw-417484564.jpg,Dron,71,221,69,171

udonthani-thailandmay-06-2016-drone-260nw-420948226.jpg,Dron,102,303,80,193

ufarussia-10062016-drone-flying-background-260nw-449873527.jpg,Dron,54,202,45,128

ufarussia-10062016-drone-flying-background-260nw-449873557.jpg,Dron,105,355,65,201

ufarussia-10062016-drone-flying-background-260nw-449873638.jpg,Dron,12,173,113,259

ufarussia-10062016-drone-flying-background-260nw-449873659.jpg,Dron,41,365,31,208

ufarussia-10062016-drone-flying-clear-260nw-449873524.jpg,Dron,109,253,69,183

ufarussia-10062016-drone-flying-clear-260nw-449873533.jpg,Dron,29,337,31,208

ufarussia-10062016-drone-flying-clear-260nw-449873536.jpg,Dron,129,283,76,196

ufarussia-10062016-drone-flying-clear-260nw-449873548.jpg,Dron,126,261,69,181

ufarussia-10062016-drone-flying-clear-260nw-449873569.jpg,Dron,111,276,91,184

ufarussia-10062016-drone-flying-clear-260nw-449873593.jpg,Dron,244,312,71,126

ufarussia-10062016-drone-flying-clear-260nw-449873617.jpg,Dron,83,357,34,240

ufarussia-10062016-drone-flying-clear-260nw-449873629.jpg,Dron,169,287,75,147

ufarussia-10062016-drone-flying-clear-260nw-449873635.jpg,Dron,228,281,149,198

ufarussia-10062016-drone-flying-clear-260nw-449873647.jpg,Dron,163,278,92,181

ufarussia-10062016-drone-flying-clear-260nw-449873653.jpg,Dron,115,236,77,170

ufarussia-10062016-drone-flying-clear-260nw-449873656.jpg,Dron,122,264,78,186

ufarussia-10062016-drone-flying-clear-260nw-449873662.jpg,Dron,197,245,74,107

ufarussia-10062016-drone-flying-clear-260nw-449873668.jpg,Dron,167,211,101,145

ufarussia-10062016-drone-flying-clear-260nw-449873671.jpg,Dron,160,211,95,140

ufarussia-10062016-man-photographer-shooting-260nw-449873530.jpg,Dron,64,144,114,161

ufarussia-10062016-man-photographer-shooting-260nw-449873581.jpg,Dron,33,160,93,166

ufarussia-10062016-man-photographer-shooting-260nw-449873644.jpg,Dron,190,356,9,130

ukraine-kyiv-25-april-2017-260nw-697974997.jpg,Dron,101,292,50,195

ukraine-kyiv-25-april-2017-260nw-697975012.jpg,Dron,95,254,78,182

ukraine-kyiv-25-april-2017-260nw-697975018.jpg,Dron,73,343,23,183

ukraine-poltavskaya-region-kremenchuk-april-260nw-630466103.jpg,Dron,122,220,119,178

ukraine-poltavskaya-region-kremenchuk-april-260nw-630466106.jpg,Dron,110,257,103,175

ukraine-september-19-2015drone-phantom-260nw-326736458.jpg,Dron,39,78,54,91

ukraine-september-19-2015drone-phantom-260nw-326736458.jpg,Dron,135,185,40,80

ukraine-september-19-2015drone-phantom-260nw-326736458.jpg,Dron,175,210,110,145

ukraine-september-19-2015drone-phantom-260nw-326736458.jpg,Dron,260,305,55,90

ukraine-september-19-2015drone-phantom-260nw-326736458.jpg,Dron,224,248,196,216

ukraine-september-19-2015drone-phantom-260nw-326736458.jpg,Dron,83,105,185,202

ulm-bavaria-germany-25th-june-260nw-666032962.jpg,Dron,116,278,126,182

usa-san-francisco-may-11-260nw-645069187.jpg,Dron,13,246,67,202

usa-san-francisco-may-11-260nw-645069190.jpg,Dron,21,242,52,206

vancouver-british-columbia-canada-january-260nw-564181900.jpg,Dron,67,340,14,148

vancouver-british-columbia-canada-january-260nw-585529844.jpg,Dron,84,289,82,181

varna-bulgaria-april-21-2016-260nw-421432909.jpg,Dron,182,227,46,77

varna-bulgaria-april-22-2016-260nw-412288855.jpg,Dron,27,383,41,259

varna-bulgaria-april-22-2016-260nw-419680582.jpg,Dron,14,383,54,273

varna-bulgaria-april-23-2016-260nw-412768252.jpg,Dron,9,369,26,258

varna-bulgaria-april-23-2016-260nw-414637084.jpg,Dron,2,390,3,248

varna-bulgaria-august-6-2016-260nw-552560461.jpg,Dron,47,323,92,229

varna-bulgaria-february-14-2018-260nw-1038304555.jpg,Dron,28,356,81,194

varna-bulgaria-february-14-2018-260nw-1038304966.jpg,Dron,48,316,32,171

varna-bulgaria-february-14-2018-260nw-1038304969.jpg,Dron,0,390,113,215

varna-bulgaria-february-14-2018-260nw-1061366501.jpg,Dron,7,200,21,230

varna-bulgaria-february-14-2018-260nw-1061367044.jpg,Dron,40,340,32,167

varna-bulgaria-february-17-2018-260nw-1039676188.jpg,Dron,101,271,20,215

varna-bulgaria-february-9-2017-260nw-583480357.jpg,Dron,27,379,67,221

varna-bulgaria-february-9-2017-260nw-594063806.jpg,Dron,1,390,2,245

varna-bulgaria-february-9-2017-260nw-596563079.jpg,Dron,2,384,3,248

varna-bulgaria-february-9-2017-260nw-599584238.jpg,Dron,21,360,56,214

varna-bulgaria-february-9-2017-260nw-673074913.jpg,Dron,47,377,30,226

varna-bulgaria-january-05-2017-260nw-552243979.jpg,Dron,5,390,75,251

varna-bulgaria-july-05-2015-260nw-359672111.jpg,Dron,144,264,96,209

varna-bulgaria-july-092016-image-260nw-626563094.jpg,Dron,62,301,52,206

varna-bulgaria-july-092016-image-260nw-670893016.jpg,Dron,93,285,55,194

varna-bulgaria-july-21-2016-260nw-458999014.jpg,Dron,3,384,57,233

varna-bulgaria-july-21-2016-260nw-458999026.jpg,Dron,35,324,80,240

varna-bulgaria-july-23-2015-260nw-389782195.jpg,Dron,58,326,27,178

varna-bulgaria-june-22-2015-260nw-373088917.jpg,Dron,173,214,59,95

varna-bulgaria-june-23-2015-260nw-389782102.jpg,Dron,173,221,98,136

varna-bulgaria-june-23-2015-260nw-389782120.jpg,Dron,23,164,77,160

varna-bulgaria-june-23-2015-260nw-390286780.jpg,Dron,165,202,73,108

varna-bulgaria-june-23-2015-260nw-390286798.jpg,Dron,151,247,99,164

varna-bulgaria-june-23-2015-260nw-390286909.jpg,Dron,8,173,59,188

varna-bulgaria-may-13-2016-260nw-420655426.jpg,Dron,115,266,82,179

varna-bulgaria-may-13-2016-260nw-423203275.jpg,Dron,134,253,80,172

varna-bulgaria-may-23-2017-260nw-645597544.jpg,Dron,56,222,154,252

varna-bulgaria-may-28-2015-260nw-306660251.jpg,Dron,13,373,24,219

varna-bulgaria-may-28-2015-260nw-376578433.jpg,Dron,28,365,23,265

varna-bulgaria-october-17-2016-260nw-503385427.jpg,Dron,4,382,31,218

varna-bulgaria-october-17-2016-260nw-552560929.jpg,Dron,42,348,63,219

view-complete-set-dji-phantom-260nw-1010962072.jpg,Dron,32,373,38,261

vilnius-lithuania-september-14-phantom-260nw-1057201058.jpg,Dron,48,345,53,220

vitebsk-region-belarus-20-september-260nw-545332423.jpg,Dron,165,246,90,136

vitebsk-region-belarus-20-september-260nw-545332426.jpg,Dron,137,242,139,198

wallisellen-switzerland-19-september-2017-260nw-788161153.jpg,Dron,23,339,14,217

wallisellen-switzerland-21-september-2017-260nw-719390677.jpg,Dron,9,556,27,248

wallisellen-switzerland-23-september-2017-260nw-720369958.jpg,Dron,9,327,4,248

wallisellen-switzerland-may-22-2018-260nw-1096725995.jpg,Dron,42,314,15,226

wallisellen-switzerland-may-22-2018-260nw-1097402798.jpg,Dron,20,343,46,220

wallisellen-switzerland-september-23-2017-260nw-1094817017.jpg,Dron,24,435,66,236

wallisellen-switzerland-september-23-2017-260nw-1095647117.jpg,Dron,76,293,62,232

wallisellen-switzerland-september-23-2017-260nw-1095799265.jpg,Dron,2,384,2,259

wildcat-co-usa-march-9-260nw-259701209.jpg,Dron,47,350,21,214

williamsburg-virginia-usa-circa-december-260nw-1105100144.jpg,Dron,2,390,1,196

williamsburg-virginia-usa-circa-december-260nw-1105100156.jpg,Dron,7,390,5,200

williamsburg-virginia-usa-circa-december-260nw-778761706.jpg,Dron,50,329,40,204

wilmington-delaware-usa-december-27-260nw-782470504.jpg,Dron,57,305,14,257

wilmington-delaware-usa-january-13-260nw-792889216.jpg,Dron,12,347,69,206

wilmington-delaware-usa-january-13-260nw-792889960.jpg,Dron,3,338,57,192

wilmington-delaware-usa-january-4-260nw-786742954.jpg,Dron,9,195,34,219

wilmington-delaware-usa-january-4-260nw-786743509.jpg,Dron,29,319,1,255

wilmington-delaware-usa-january-4-260nw-786748516.jpg,Dron,2,347,0,250

workers-standing-around-quadcopter-placed-260nw-1137628337.jpg,Dron,169,250,169,239

yogyakarta-indonesia-14-january-2018-260nw-792847762.jpg,Dron,179,387,39,147

yogyakarta-indonesia-14-january-2018-260nw-792851323.jpg,Dron,45,369,21,222

